/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 140/1000, Loss: 0.035244030170614206
Epoch 141/1000, Loss: 0.03524949335599247
Epoch 142/1000, Loss: 0.035422735057676895
Epoch 143/1000, Loss: 0.035100557994616186
Epoch 144/1000, Loss: 0.03460124493399753
Epoch 145/1000, Loss: 0.03474058331096474
Epoch 146/1000, Loss: 0.03515800696950924
Epoch 147/1000, Loss: 0.034930961206555367
Epoch 148/1000, Loss: 0.034781859433160554
Epoch 149/1000, Loss: 0.03504687675003764
Epoch 150/1000, Loss: 0.035158523323037955
Epoch 151/1000, Loss: 0.03498356463977053
Epoch 152/1000, Loss: 0.03514132700577567
Epoch 153/1000, Loss: 0.03486346106834804
Epoch 154/1000, Loss: 0.035260969914401634
Epoch 155/1000, Loss: 0.03531922043973132
Epoch 156/1000, Loss: 0.03521292194535461
Epoch 157/1000, Loss: 0.034730875935358334
Epoch 158/1000, Loss: 0.034859797433961795
Epoch 159/1000, Loss: 0.03491503752390795
Epoch 160/1000, Loss: 0.03501347494842131
Epoch 161/1000, Loss: 0.035142548971726924
Epoch 162/1000, Loss: 0.03524868598184253
Epoch 163/1000, Loss: 0.03499489081905612
Epoch 164/1000, Loss: 0.03532197316990623
Epoch 165/1000, Loss: 0.03522695733022086
Epoch 166/1000, Loss: 0.035132743088127694
Epoch 167/1000, Loss: 0.03489892382787753
Epoch 168/1000, Loss: 0.035358736362261105
Epoch 169/1000, Loss: 0.035046193725134754
Epoch 170/1000, Loss: 0.03484945376462574
Epoch 171/1000, Loss: 0.03508522073867955
Epoch 172/1000, Loss: 0.03524580312586283
Epoch 173/1000, Loss: 0.03494677152720433
Epoch 174/1000, Loss: 0.035308549628604816
Epoch 175/1000, Loss: 0.035030404176515866
Epoch 176/1000, Loss: 0.03536756723364697
Epoch 177/1000, Loss: 0.03494052155108392
Epoch 178/1000, Loss: 0.03523306640548796
Epoch 179/1000, Loss: 0.03521522771142706
Epoch 180/1000, Loss: 0.03463678356684462
Epoch 181/1000, Loss: 0.035028410061628004
Epoch 182/1000, Loss: 0.03523642975318281
Epoch 183/1000, Loss: 0.03502768160233015
Epoch 184/1000, Loss: 0.03481987057418763
Epoch 185/1000, Loss: 0.03519567776518532
Epoch 186/1000, Loss: 0.03525956793204893
Epoch 187/1000, Loss: 0.03476050812043721
Epoch 188/1000, Loss: 0.03497274903745591
Epoch 189/1000, Loss: 0.03500546656454666
Epoch 190/1000, Loss: 0.03519840599803985
Epoch 191/1000, Loss: 0.03490809445516973
Epoch 192/1000, Loss: 0.03512007754909087
Epoch 193/1000, Loss: 0.035348199920941
Epoch 194/1000, Loss: 0.035578703531358814
Epoch 195/1000, Loss: 0.03540405777247646
Epoch 196/1000, Loss: 0.03511767565638204
Epoch 197/1000, Loss: 0.03480226996861681
Epoch 198/1000, Loss: 0.034952936198892476
Epoch 199/1000, Loss: 0.03491305255720133
Epoch 200/1000, Loss: 0.034912843210033226
Epoch 201/1000, Loss: 0.03507188688727874
Epoch 202/1000, Loss: 0.0344666289283505
Epoch 203/1000, Loss: 0.035103457284313216
Epoch 204/1000, Loss: 0.034927380825333955
Epoch 205/1000, Loss: 0.03488327169059953
Epoch 206/1000, Loss: 0.03523729538804368
Epoch 207/1000, Loss: 0.035297570585072796
Epoch 208/1000, Loss: 0.0352882223227356
Epoch 209/1000, Loss: 0.03551401386532602
Epoch 210/1000, Loss: 0.035249957649768154
Epoch 211/1000, Loss: 0.03493489546677734
Epoch 212/1000, Loss: 0.035225407397256624
Epoch 213/1000, Loss: 0.03504288213068171
Epoch 214/1000, Loss: 0.034963749797095225
Epoch 215/1000, Loss: 0.03512091064660609
Epoch 216/1000, Loss: 0.03539579578592807
Epoch 217/1000, Loss: 0.03528021294859391
Epoch 218/1000, Loss: 0.03510699595642995
Epoch 219/1000, Loss: 0.03505489041533651
Epoch 220/1000, Loss: 0.035016330124079426
Epoch 221/1000, Loss: 0.03500042502072793
Epoch 222/1000, Loss: 0.03523723823548872
Epoch 223/1000, Loss: 0.03505588655324676
Epoch 224/1000, Loss: 0.03541305731934837
Epoch 225/1000, Loss: 0.034941071007825154
Epoch 226/1000, Loss: 0.03523952994920031
Epoch 227/1000, Loss: 0.035083360451308984
Epoch 228/1000, Loss: 0.03522187353500837
Epoch 229/1000, Loss: 0.035003383514247366
Epoch 230/1000, Loss: 0.03501799381986449
Epoch 231/1000, Loss: 0.03506101597147652
Epoch 232/1000, Loss: 0.0346460362919901
Epoch 233/1000, Loss: 0.03531618171100375
Epoch 234/1000, Loss: 0.035080805020053174
Epoch 235/1000, Loss: 0.03523746019677271
Epoch 236/1000, Loss: 0.035145504635911956
Epoch 237/1000, Loss: 0.03505377084771289
Epoch 238/1000, Loss: 0.03552304543083227
Epoch 239/1000, Loss: 0.03505372958658617
Epoch 240/1000, Loss: 0.03524703183506109
Epoch 241/1000, Loss: 0.03499902218957491
Epoch 242/1000, Loss: 0.03532296765737141
Epoch 243/1000, Loss: 0.03500765142372892
Epoch 244/1000, Loss: 0.03493402707331543
Epoch 245/1000, Loss: 0.03528100754358346
Epoch 246/1000, Loss: 0.03488363643895976
Epoch 247/1000, Loss: 0.0348941657362105
Epoch 248/1000, Loss: 0.03477410321371465
Epoch 249/1000, Loss: 0.035277957073118114
Epoch 250/1000, Loss: 0.03536574735860281
Epoch 251/1000, Loss: 0.03505275466868395
Epoch 252/1000, Loss: 0.035268475171885916
Epoch 253/1000, Loss: 0.0351056094882609
Epoch 254/1000, Loss: 0.03506003367372706
Epoch 255/1000, Loss: 0.03523264408017261
Epoch 256/1000, Loss: 0.03511279439435729
Epoch 257/1000, Loss: 0.035385992802396606
Epoch 258/1000, Loss: 0.03497970410728756
Epoch 259/1000, Loss: 0.03531642828749705
Epoch 260/1000, Loss: 0.034846849645240395
Epoch 261/1000, Loss: 0.035369923503338535
Epoch 262/1000, Loss: 0.035694042668689654
Epoch 263/1000, Loss: 0.03497621756565722
Epoch 264/1000, Loss: 0.035029018698613856
Epoch 265/1000, Loss: 0.03465085158336766
Epoch 266/1000, Loss: 0.03512149924247325
Epoch 267/1000, Loss: 0.0350754675278558
Epoch 268/1000, Loss: 0.03522665001734902
Epoch 269/1000, Loss: 0.03552470497692688
Epoch 270/1000, Loss: 0.03542444647490224
Epoch 271/1000, Loss: 0.03515993921628481
Epoch 272/1000, Loss: 0.03495761103739467
Epoch 273/1000, Loss: 0.03511727011845082
Epoch 274/1000, Loss: 0.035397385871863064
Epoch 275/1000, Loss: 0.03510111938171749
Epoch 276/1000, Loss: 0.03547490343357189
Epoch 277/1000, Loss: 0.035252105586136444
Epoch 278/1000, Loss: 0.03531365030551258
Epoch 279/1000, Loss: 0.03510985650782344
Epoch 280/1000, Loss: 0.034916413735739796
Epoch 281/1000, Loss: 0.034466512807751
Epoch 282/1000, Loss: 0.03503098376566851
Epoch 283/1000, Loss: 0.035174845093036
Epoch 284/1000, Loss: 0.035089145497053484
Epoch 285/1000, Loss: 0.03504363178640981
Epoch 286/1000, Loss: 0.03489082867774782
Epoch 287/1000, Loss: 0.03546896378828
Epoch 288/1000, Loss: 0.03507501007163826
Epoch 289/1000, Loss: 0.03542329691633393
Epoch 290/1000, Loss: 0.03489927570276623
Epoch 291/1000, Loss: 0.035164617803655096
Epoch 292/1000, Loss: 0.035449056449947475
Epoch 293/1000, Loss: 0.03498028647861903
Epoch 294/1000, Loss: 0.03517952919760837
Epoch 295/1000, Loss: 0.035181649217877205
Epoch 296/1000, Loss: 0.03515303266953818
Epoch 297/1000, Loss: 0.03527444110640997
Epoch 298/1000, Loss: 0.03472691540948198
Epoch 299/1000, Loss: 0.03524157100746149
Epoch 300/1000, Loss: 0.03504841555428656
Epoch 301/1000, Loss: 0.03505776761264741
Epoch 302/1000, Loss: 0.03492255527761918
Epoch 303/1000, Loss: 0.03481504123044919
Epoch 304/1000, Loss: 0.03506622916158242
Epoch 305/1000, Loss: 0.03502342779236504
Epoch 306/1000, Loss: 0.034625289890962314
Epoch 307/1000, Loss: 0.03527945452192916
Epoch 308/1000, Loss: 0.034550062722609014
Epoch 309/1000, Loss: 0.03514195544810235
Epoch 310/1000, Loss: 0.035172620717483234
Epoch 311/1000, Loss: 0.035132056502979014
Epoch 312/1000, Loss: 0.0351301842616706
Epoch 313/1000, Loss: 0.03511747465575043
Epoch 314/1000, Loss: 0.03464124443693251
Epoch 315/1000, Loss: 0.034968557354958754
Epoch 316/1000, Loss: 0.03492558832410016
Epoch 317/1000, Loss: 0.03509202045447464
Epoch 318/1000, Loss: 0.03540116197229186
Epoch 319/1000, Loss: 0.0349583446838056
Epoch 320/1000, Loss: 0.03506847390834289
Epoch 321/1000, Loss: 0.034814909029799175
Epoch 322/1000, Loss: 0.034937141698938384
Epoch 323/1000, Loss: 0.0355477587708944
Epoch 324/1000, Loss: 0.03494215301603456
Epoch 325/1000, Loss: 0.03526034057611906
Epoch 326/1000, Loss: 0.034965592519014696
Epoch 327/1000, Loss: 0.03527555930652196
Epoch 328/1000, Loss: 0.03518881752521177
Epoch 329/1000, Loss: 0.03549622117152697
Epoch 330/1000, Loss: 0.0348053604270084
Epoch 331/1000, Loss: 0.03486547803011122
Epoch 332/1000, Loss: 0.035162975280722486
Epoch 333/1000, Loss: 0.03546941039871566
Epoch 334/1000, Loss: 0.0351892494702641
Epoch 335/1000, Loss: 0.03522178007266189
Epoch 336/1000, Loss: 0.035232243116332
Epoch 337/1000, Loss: 0.03460209380505206
Epoch 338/1000, Loss: 0.03481868977505195
Epoch 339/1000, Loss: 0.03484787044551554
Epoch 340/1000, Loss: 0.03526183373377293
Epoch 341/1000, Loss: 0.035093145586455925
Epoch 342/1000, Loss: 0.0350643411467347
Epoch 343/1000, Loss: 0.03476350627179387
Epoch 344/1000, Loss: 0.03479775130937371
Epoch 345/1000, Loss: 0.03515017136365552
Epoch 346/1000, Loss: 0.03516622090452834
Epoch 347/1000, Loss: 0.035014987793527075
Epoch 348/1000, Loss: 0.035291581827251214
Epoch 349/1000, Loss: 0.034946514576484886
Epoch 350/1000, Loss: 0.034870540133759946
Epoch 351/1000, Loss: 0.035122534236575985
Epoch 352/1000, Loss: 0.03550088860660414
Epoch 353/1000, Loss: 0.035369192497639715
Epoch 354/1000, Loss: 0.03509833357190784
Epoch 355/1000, Loss: 0.03490830043071433
Epoch 356/1000, Loss: 0.03533308655966686
Epoch 357/1000, Loss: 0.034883763004518765
Epoch 358/1000, Loss: 0.03490945899599715
Epoch 359/1000, Loss: 0.035534798910346214
Epoch 360/1000, Loss: 0.035095137367142905
Epoch 361/1000, Loss: 0.03554579012001617
Epoch 362/1000, Loss: 0.03519018475390688
Epoch 363/1000, Loss: 0.03533172487175163
Epoch 364/1000, Loss: 0.034937857402653635
Epoch 365/1000, Loss: 0.035068968546730056
Epoch 366/1000, Loss: 0.035299990514788444
Epoch 367/1000, Loss: 0.03531151366290412
Epoch 368/1000, Loss: 0.03467653085819528
Epoch 369/1000, Loss: 0.03507975243692157
