/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 301/1000, Loss: 3.632901545614004
Epoch 302/1000, Loss: 3.473368063569069
Epoch 303/1000, Loss: 3.510017540305853
Epoch 304/1000, Loss: 3.4144033789634705
Epoch 305/1000, Loss: 3.6940645650029182
Epoch 306/1000, Loss: 3.6679075425490737
Epoch 307/1000, Loss: 3.6071948055177927
Epoch 308/1000, Loss: 3.59538896381855
Epoch 309/1000, Loss: 3.677379537373781
Epoch 310/1000, Loss: 3.7436341494321823
Epoch 311/1000, Loss: 3.609882852062583
Epoch 312/1000, Loss: 3.4481620602309704
Epoch 313/1000, Loss: 3.5912468023598194
Epoch 314/1000, Loss: 3.693641532212496
Epoch 315/1000, Loss: 3.8405459970235825
Epoch 316/1000, Loss: 3.5634655375033617
Epoch 317/1000, Loss: 3.7911216020584106
Epoch 318/1000, Loss: 3.5886328890919685
Epoch 319/1000, Loss: 3.5982887744903564
Epoch 320/1000, Loss: 3.5379459857940674
Epoch 321/1000, Loss: 3.565860152244568
Epoch 322/1000, Loss: 3.613111913204193
Epoch 323/1000, Loss: 3.722753219306469
Epoch 324/1000, Loss: 3.674628434702754
Epoch 325/1000, Loss: 3.705054677091539
Epoch 326/1000, Loss: 3.626755620352924
Epoch 327/1000, Loss: 3.6427492424845695
Epoch 328/1000, Loss: 3.5950244339182973
Epoch 329/1000, Loss: 3.66577242128551
Epoch 330/1000, Loss: 3.5768262073397636
Epoch 331/1000, Loss: 3.6684862077236176
Epoch 332/1000, Loss: 3.4702478665858507
Epoch 333/1000, Loss: 3.600685779005289
Epoch 334/1000, Loss: 3.843702893704176
Epoch 335/1000, Loss: 3.642843671143055
Epoch 336/1000, Loss: 3.451826974749565
Epoch 337/1000, Loss: 3.7265022806823254
Epoch 338/1000, Loss: 3.707927282899618
Epoch 339/1000, Loss: 3.5410972330719233
Epoch 340/1000, Loss: 3.5181739926338196
Epoch 341/1000, Loss: 3.5515248607844114
Epoch 342/1000, Loss: 3.602860625833273
Epoch 343/1000, Loss: 3.5086710788309574
Epoch 344/1000, Loss: 3.5866748727858067
Epoch 345/1000, Loss: 3.360410053282976
Epoch 346/1000, Loss: 3.579823475331068
Epoch 347/1000, Loss: 3.6660125851631165
Epoch 348/1000, Loss: 3.656555946916342
Epoch 349/1000, Loss: 3.597750462591648
Epoch 350/1000, Loss: 3.482731733471155
Epoch 351/1000, Loss: 3.660234596580267
Epoch 352/1000, Loss: 3.6300314012914896
Epoch 353/1000, Loss: 3.602426178753376
Epoch 354/1000, Loss: 3.5812615510076284
Epoch 355/1000, Loss: 3.5236621499061584
Epoch 356/1000, Loss: 3.5348714161664248
Epoch 357/1000, Loss: 3.5926492661237717
Epoch 358/1000, Loss: 3.5789233837276697
Epoch 359/1000, Loss: 3.6141072772443295
Epoch 360/1000, Loss: 3.611807655543089
Epoch 361/1000, Loss: 3.460759023204446
Epoch 362/1000, Loss: 3.557627269998193
Epoch 363/1000, Loss: 3.4660120997577906
Epoch 364/1000, Loss: 3.7591157257556915
Epoch 365/1000, Loss: 3.6577964555472136
Epoch 366/1000, Loss: 3.63520672544837
Epoch 367/1000, Loss: 3.6342007108032703
Epoch 368/1000, Loss: 3.426701568067074
Epoch 369/1000, Loss: 3.479885248467326
Epoch 370/1000, Loss: 3.685268849134445
Epoch 371/1000, Loss: 3.5888342559337616
Epoch 372/1000, Loss: 3.609201144427061
