/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 413/1000, Loss: 7.25935322791338
Epoch 414/1000, Loss: 7.459823243319988
Epoch 415/1000, Loss: 6.9376626536250114
Epoch 416/1000, Loss: 7.250404950231314
Epoch 417/1000, Loss: 7.281593047082424
Epoch 418/1000, Loss: 7.319180071353912
Epoch 419/1000, Loss: 7.1285584680736065
Epoch 420/1000, Loss: 7.241059128195047
Epoch 421/1000, Loss: 7.6470974907279015
Epoch 422/1000, Loss: 7.184627220034599
Epoch 423/1000, Loss: 7.0223166681826115
Epoch 424/1000, Loss: 7.2689292803406715
Epoch 425/1000, Loss: 7.19697604700923
Epoch 426/1000, Loss: 7.1065821796655655
Epoch 427/1000, Loss: 7.21637599542737
Epoch 428/1000, Loss: 7.193973779678345
Epoch 429/1000, Loss: 7.081500768661499
Epoch 430/1000, Loss: 7.100353866815567
Epoch 431/1000, Loss: 7.0220197811722755
Epoch 432/1000, Loss: 7.200223878026009
Epoch 433/1000, Loss: 7.544158019125462
Epoch 434/1000, Loss: 7.138092137873173
Epoch 435/1000, Loss: 7.421946968883276
Epoch 436/1000, Loss: 7.093941725790501
Epoch 437/1000, Loss: 7.053333550691605
Epoch 438/1000, Loss: 7.191046603024006
Epoch 439/1000, Loss: 7.184856802225113
Epoch 440/1000, Loss: 7.047028452157974
Traceback (most recent call last):
  File "/home/mmuhleth/discrete_diffusion_graph/train_unet_adj_neigh.py", line 86, in <module>
    fit(model, optimizer, dataloader, max_epoch=1000, device=device)
  File "/home/mmuhleth/discrete_diffusion_graph/train_unet_adj_neigh.py", line 59, in fit
    l += loss_cycle_consistency(score[i].unsqueeze(0) , train_noise_adj_b_chunked.squeeze(1)[i].unsqueeze(0), sigma.item(),  device, grid_shape=grid_shape)
                                                                                                              ^^^^^^^^^^^^
KeyboardInterrupt
